书籍详情链接,图片链接,书名,书名简述,评分,评价数,出版相关信息,概况,作者
https://book.douban.com/subject/35108458/,https://img1.doubanio.com/view/subject/s/public/s33686168.jpg,你的旅行，必须有点味道, ,7.8,23人,黄元琪 / 北京大学出版社 / 2020-6 / 49,随着交通的日益便利， 世界各地的文化交流也越发频繁，“身体与心灵必须有一个在路上”的观点逐渐深入人心。 《你的旅行，必须有点味道》记录了作者在中国、日本、新... ,黄元琪
https://book.douban.com/subject/35337870/,https://img1.doubanio.com/view/subject/s/public/s33832179.jpg,长歌行, ,8.6,37人,林陌 / 四川人民出版社 / 2021-3 / 58.00,暂无,林陌
https://book.douban.com/subject/1439390/,https://img1.doubanio.com/view/subject/s/public/s6790629.jpg,On the Road, ,8.5,1033人,Jack Kerouac / Penguin Books / 1976-12-28 / USD 16.00,"The novel that defined the Beat generation, this exuberant tale of two men tra... ",Jack Kerouac
https://book.douban.com/subject/33437373/,https://img9.doubanio.com/view/subject/s/public/s33323766.jpg,旅行者的阅读, ,8.4,73人,[韩]李羲仁 / 季成 / 中信出版集团 / 2019-8 / 69.80,暂无,李羲仁
https://book.douban.com/subject/20256471/,https://img2.doubanio.com/view/subject/s/public/s24413871.jpg,永远的普罗旺斯, ,8.5,916人,彼得·梅尔 / 王春 / 南海出版公司 / 2012-12-1 / 28.00元,暂无,彼得·梅尔
https://book.douban.com/subject/10548980/,https://img1.doubanio.com/view/subject/s/public/s9086668.jpg,不去会死,环游世界九万五千公里的自行车单骑之旅,7.9,1024人,(日)石田裕辅 / 刘惠卿 / 上海译文出版社 / 2012-5 / 38.00元,本书主人公石田裕辅原是普通上班族，小学时在路边看到一位青年骑着载满行囊的自行车飞驰而过，那身影成为他潜意识里追逐的形象。于是长大后发下“不去会死”的豪语，辞... ,石田裕辅
https://book.douban.com/subject/27203328/,https://img9.doubanio.com/view/subject/s/public/s29732934.jpg,即将消失的世界,海岛人类学笔记,8.3,273人,[意] 阿丽切·皮丘基、[意] 安德烈亚·安杰利 / 刘湃、许丹丹 / 新星出版社 / 2018-3 / 66,暂无,阿丽切·皮丘基&安德烈亚·安杰利
https://book.douban.com/subject/25818914/,https://img2.doubanio.com/view/subject/s/public/s27278321.jpg,马可波罗行纪, ,8.6,35人,冯承钧译 / 冯承钧译 / 上海古籍出版社 / 2014-3 / 46,本书是1298年威尼斯著名商人和冒险家马可•波罗撰写的其东游的沿途见闻。该书是世界历史上第一个将地大物博的中国向欧洲人作出报道的著作，它记录了中亚，西亚，东... ,冯承钧译
https://book.douban.com/subject/3266345/,https://img9.doubanio.com/view/subject/s/public/s3474155.jpg,三杯茶, ,8.1,14448人,[美] 葛瑞格·摩顿森、[美] 大卫·奥利佛·瑞林 / 黄玉华、严冬冬 / 吉林文史出版社 / 2009-1 / 28.00,暂无,葛瑞格·摩顿森&大卫·奥利佛·瑞林
https://book.douban.com/subject/3094331/,https://img9.doubanio.com/view/subject/s/public/s3125095.jpg,远方的大鼓声, ,8.9,112人,（日）村上春树 / 赖明珠 / 北岳文艺出版社 / 2001年9月 / 15.00,土耳其歌谣唱道：“远方的大鼓声，邀我作漫长的旅行。我穿上陈旧的外套，将一切抛在脑后。”这些话谁听了都会一愣，然后，发一阵子呆。待一阵伤感且无奈过后，这句话就... ,村上春树
https://book.douban.com/subject/25728832/,https://img1.doubanio.com/view/subject/s/public/s27051717.jpg,马来群岛自然考察记,（上下）,9.3,43人,"[英] 阿尔弗雷德·罗素·华莱士 / 金恒鑣 , 王益珍 / 上海文艺出版社 / 2013-8 / 58.00",暂无,阿尔弗雷德·罗素·华莱士
https://book.douban.com/subject/20502368/,https://img9.doubanio.com/view/subject/s/public/s25117934.jpg,寻城记·南京, ,8.1,185人,田飞、李果 / 商务印书馆 / 2012-12 / 68.00元,南京，历10朝49帝2总统450年，王气之城，享盛世之荣耀，历乱世之悲情。《寻城记：南京》循着历史的蛛丝马迹，探遍现今或风光、或失落的胜迹与残景。帝王的眷顾... ,田飞&李果
https://book.douban.com/subject/27096958/,https://img1.doubanio.com/view/subject/s/public/s29502497.jpg,破冰北极点, ,8.3,581人,毕淑敏 / 湖南文艺出版社 / 2017-8 / 49.8,2016年7月27日，65岁的毕淑敏成功登上北极点——工作人员反复测量后，确认位于北纬90度0分0秒的一块巨大浮冰。至此，她已经走过全球73个国家，足迹遍布... ,毕淑敏
https://book.douban.com/subject/34902998/,https://img2.doubanio.com/view/subject/s/public/s33529593.jpg,水彩私藏笔记——意大利人文之旅, ,8.5,58人,许海刚 / 湖北美术出版社 / 98元,暂无,许海刚
https://book.douban.com/subject/6846465/,https://img1.doubanio.com/view/subject/s/public/s25496697.jpg,罗摩桥, ,8.5,2666人,郑辰 / 生活·读书·新知三联书店 / 2011-10-1 / 38.00元,该书是“郑宸旅行图文小说系列”的第一部，讲述了主人公“我”和旅伴“大吉岭小姐”的印度旅行故事。“我”是一名来自北京的年轻旅行者，沉默腼腆敏感，每天都要通过电... ,郑辰
https://book.douban.com/subject/26277948/,https://img2.doubanio.com/view/subject/s/public/s27934642.jpg,今晚去哪里,陈丹燕·旅行汇,7.3,231人,陈丹燕 / 浙江文艺出版社 / 2014-10-1 / CNY 39.00,暂无,陈丹燕
https://book.douban.com/subject/25933900/,https://img9.doubanio.com/view/subject/s/public/s27346254.jpg,旅行摄影圣经2:实战为王,实战为王,7.3,138人,张千里 / 人民邮电出版社 / 2014-7 / CNY 99.00,现在中国摄影群体器材武装到牙齿，可精良的装备又不曾带来与之相符的照片。什么地方出了问题？这正是我做这本无关“放毒”的器材书的初衷：如何将手里的器材发挥出最大... ,张千里
https://book.douban.com/subject/11614288/,https://img9.doubanio.com/view/subject/s/public/s11357054.jpg,我们为什么旅行, ,7.2,1836人,小鹏 / 中信出版社 / 2012-9 / 32.00元,暂无,小鹏
https://book.douban.com/subject/30275689/,https://img9.doubanio.com/view/subject/s/public/s29820695.jpg,one year on a bike,From Amsterdam to Singapore,,11人,Martijn Doolaard、Gestalten / Gestalten / 2017-3-25 / €39.90,"The title says it all: one man, one bike, one long ride, the adventure, the pl... ",Martijn Doolaard&Gestalten
https://book.douban.com/subject/10795220/,https://img2.doubanio.com/view/subject/s/public/s27278252.jpg,喃喃, ,7.6,1405人,扎西拉姆•多多 / 中信出版社 / 2012-7-1 / 38.00元,暂无,扎西拉姆•多多
https://book.douban.com/subject/10426611/,https://img1.doubanio.com/view/subject/s/public/s8865309.jpg,一本摄影书, ,8.3,1168人,赵嘉、爱摄影工社 / 电子工业出版社 / 2012-2 / 98.00元,暂无,赵嘉&爱摄影工社
https://book.douban.com/subject/26827019/,https://img9.doubanio.com/view/subject/s/public/s28852235.jpg,旅之良品, ,7.1,262人,[日] 高桥大辅 / 谢敏怡 / 南海出版公司 / 2016-10 / 35.00元,如果问我旅行是什么，毫无疑问的我会这样回答。户外行走时，最需要的是一双称心的鞋子。诞生于美国俄勒冈州的DannerLight 登山靴，因为使用GORE-TE... ,高桥大辅
https://book.douban.com/subject/7067934/,https://img2.doubanio.com/view/subject/s/public/s8511972.jpg,打工旅行,一年实现一个梦,7.7,4382人,吴非 / 中信出版社 / 2012-2 / 39.8,暂无,吴非
https://book.douban.com/subject/10770743/,https://img3.doubanio.com/view/subject/s/public/s29323170.jpg,林达作品集（全九册), ,9.5,478人,林达 / 生活·读书·新知三联书店 / 2012-5 / 293.50元,《林达系列：扫起落叶好过冬》本书分成五辑：第一辑是美国的历史故事；第二辑是有关法制国家立法规则的故事；第三辑是就一些具体的案例来讲述有关司法过程的故事；第四... ,林达
https://book.douban.com/subject/26253714/,https://img2.doubanio.com/view/subject/s/public/s28296203.jpg,在西伯利亚森林中, ,7.7,983人,[法]西尔万· 泰松 / 周佩琼 / 上海文艺出版社 / 2015-9 / 49,暂无,西尔万· 泰松
https://book.douban.com/subject/26884467/,https://img9.doubanio.com/view/subject/s/public/s29449296.jpg,我甚至希望旅途永无止境,蒙古国纪行,8.0,576人,胡成 / 广东人民出版社 / 2016-11-1 / CNY 68.00,暂无,胡成
https://book.douban.com/subject/35447877/,https://img1.doubanio.com/view/subject/s/public/s33884959.jpg,愿时光能缓，故人不散——肖复兴散文精选集, ,暂无,少于10人,肖复兴 / 华中科技大学出版社 / 2021-7 / 35,暂无,肖复兴
https://book.douban.com/subject/2136484/,https://img1.doubanio.com/view/subject/s/public/s4696629.jpg,如果在冬夜，一个旅人, ,8.7,9306人,[意大利] 伊塔洛·卡尔维诺 / 萧天佑 / 译林出版社 / 2007-6 / 25.00元,《如果在冬夜，一个旅人》由框架故事和嵌入小说两部分组成。框架故事以男性读者“你”作主角，“你”是整本书的“隐设读者”，也是实际在进行阅读的读者。话说，你兴致... ,伊塔洛·卡尔维诺
https://book.douban.com/subject/1481156/,https://img1.doubanio.com/view/subject/s/public/s1498817.jpg,孤筏重洋, ,9.4,351人,海雅达尔、海尔达尔、Thor Heyerdanl / 朱启平 / 湖南人民出版社 / 1981-12 / 0.60元,太平洋群岛上的波利尼西亚人流传着一个动人的传说：在很久以前，他们的祖先太阳神――康提基带领自己的部族，从大洋东岸乘坐木筏，追随太阳移动的方向，漂洋过海……受... ,海雅达尔&海尔达尔&Thor Heyerdanl
https://book.douban.com/subject/33446318/,https://img2.doubanio.com/view/subject/s/public/s33844332.jpg,秘境,探寻全球仙境、废墟与乌托邦,7.4,736人,[美] 乔舒亚·福尔、迪伦·图拉斯、埃拉·莫顿 / 张依玫 / 后浪丨民主与建设出版社 / 2019-7 / 198.00元,暂无,乔舒亚·福尔&迪伦·图拉斯&埃拉·莫顿
https://book.douban.com/subject/26253912/,https://img9.doubanio.com/view/subject/s/public/s27775855.jpg,尼泊尔很美, ,7.2,173人,夜未央、七微、戴帽子的鱼、那夏、鹿鹿安、绿亦歌、文子 / 湖南少年儿童出版社 / 2014-11-1 / 32.00元,这是一本关于6位明星女作家以及1位人气男摄影师结伴旅行的故事书。他们来自不同的城市，来自不同的领域，写作风格不一，性格各异，或温婉，或热烈，或含蓄，或彪悍。... ,夜未央&七微&戴帽子的鱼&那夏&鹿鹿安&绿亦歌&文子
https://book.douban.com/subject/30276254/,https://img2.doubanio.com/view/subject/s/public/s29834023.jpg,正午6,旧山河，新故事,7.3,335人,正午故事 / 理想国 | 台海出版社 / 2018-8 / 42.00元,暂无,正午故事
https://book.douban.com/subject/30210720/,https://img2.doubanio.com/view/subject/s/public/s29940853.jpg,究竟之旅, ,7.9,150人,[美]理查德·伯恩斯坦 / 李耘 / 新星出版社 / 2019-1 / 49.00元,暂无,理查德·伯恩斯坦
https://book.douban.com/subject/35298035/,https://img1.doubanio.com/view/subject/s/public/s33787319.jpg,水岸九歌, ,,28人,程萌 / 沈阳出版社 / 2021-1 / 128.00元,本书作为非虚构文学作品，是《程萌·昨日三部曲》（Cheng Meng-Yesterday Trilogy） 中的开篇之作。这部奢华设计风格的厚重之书，是国内... ,程萌
https://book.douban.com/subject/26920067/,https://img9.doubanio.com/view/subject/s/public/s29630995.jpg,通往印度次大陆, ,7.6,209人,[德] 赫尔曼·黑塞 / 张芸、孟薇 / 浙江文艺出版社 / 2017-1 / 35.00元,由赫尔曼·黑塞所著的《通往印度次大陆》讲述了一生钦慕东方文化的赫尔曼·黑塞终于来到了亚洲。热气腾腾的东南亚大陆。鱼龙混杂的殖民地生活，让他一次又。一次发出惊... ,赫尔曼·黑塞
https://book.douban.com/subject/34937625/,https://img9.doubanio.com/view/subject/s/public/s33615145.jpg,丝绸之路,十二种唐朝人生,7.5,307人,[英] 魏泓 / 王姝婧、莫嘉靖 / 四川人民出版社 / 2020-4 / 88,公元8 世纪到10 世纪，唐朝盛极转衰，西域局势动荡不安。在盛唐漫长的身影中，我们可以看到最终葬身海洋的中东船长塔泽纳、败走铁刃城的吐蕃士兵赛格拉顿、远赴漠... ,魏泓
https://book.douban.com/subject/20495152/,https://img1.doubanio.com/view/subject/s/public/s24590597.jpg,千年一叹,中国国家地理图文版,8.1,319人,余秋雨 / 岳麓书社 / 2013-1 / 39.80元,《千年一叹》是著名作家余秋雨的一本行旅日记。它记录了千年之交，他随香港凤凰卫视“千禧之旅”越野车队跋涉四万公里行程中的经历、感悟和思考。作者一路逃奔，一路记... ,余秋雨
https://book.douban.com/subject/20495153/,https://img2.doubanio.com/view/subject/s/public/s24590593.jpg,行者无疆, ,8.4,272人,余秋雨 / 岳麓书社 / 2013-1 / 39.80元,《行者无疆》分南欧、中欧、西欧、北欧4卷，以文化的眼光，和极富张力和自由的笔触，对欧洲文明作出了史诗般的深度解读。此次中国国家地理图文版的出版，加入大量《中... ,余秋雨
https://book.douban.com/subject/25811764/,https://img2.doubanio.com/view/subject/s/public/s27202652.jpg,樱桃之书, ,5.7,2166人,杨昌溢 / 重庆出版社 / 2014-1 / 59,该书收录作者游历泰国、斯里兰卡、印度等三个国家的50余篇短文，分三个部分，讲述了作者不受时间、气候、日程等因素制约的缓慢旅行体验。短篇的风格延续了作者坏品位... ,杨昌溢
https://book.douban.com/subject/30219068/,https://img1.doubanio.com/view/subject/s/public/s29813108.jpg,别列津纳河, ,8.3,116人,[法]西尔万·泰松 / 周佩琼 / 人民文学出版社 / 2018-8 / 42.00元,2012年，西尔万•泰松和他的文人驴友再次厌倦都市生活，渴望一场旅行。这一年正值拿破仑俄法战争失败、别列津纳河战役惨败两百周年，泰松和朋友们萌生从莫斯科骑摩... ,西尔万·泰松
https://book.douban.com/subject/25901913/,https://img3.doubanio.com/view/subject/s/public/s27298950.jpg,两个轮子一个岛,单车环台湾骑行记+指南书,7.6,54人,沈思、温健 / 电子工业出版社 / 2014-5-1 / 39.80元,暂无,沈思&温健
https://book.douban.com/subject/26319714/,https://img2.doubanio.com/view/subject/s/public/s28734822.jpg,生命，才是最值得去的地方,敘事治療與旅行的相遇,8.9,20人,黃錦敦 / 張老師文化事業 / 2014-1-22,旅行看似出走，卻是一種回歸。 作者透過旅行途中遇見的人事物，介紹敘事治療的視野；同時透過敘事治療的眼光，回頭看看旅程裡的風景，一路上且行且思，讓「旅行故事」... ,黃錦敦
https://book.douban.com/subject/35093374/,https://img2.doubanio.com/view/subject/s/public/s33662542.jpg,在雪山和雪山之间, ,8.0,1282人,乔阳 / 北京联合出版公司 / 2020-7 / 42,作者乔阳的童年和少年时期在四川度过，二十多岁的时候，她去了云南，在梅里雪山的飞来寺和白马雪山的雾浓顶村生活了近二十年。这二十年里，她和雪山间的藏民们生活在一... ,乔阳
https://book.douban.com/subject/26811313/,https://img1.doubanio.com/view/subject/s/public/s28789798.jpg,就这样，我睡了全世界的沙发, ,7.7,82人,潘靖仪 / 中国地图出版社 / 2016-6-6 / 35.00,暂无,潘靖仪
https://book.douban.com/subject/30423990/,https://img1.doubanio.com/view/subject/s/public/s29969929.jpg,在日本.自由北海道, ,6.2,30人,毛丹青 / 上海文化出版社 / 2019-1 / 39.8,“在日本”系列，是毛丹青和他的主创团队近年来着力打造的一部将日本文化细节化的套系丛书，《自由北海道》是该系列的第六本。秉持其作品中“一定有人的声音”的毛丹青... ,毛丹青
https://book.douban.com/subject/33381315/,https://img9.doubanio.com/view/subject/s/public/s32267984.jpg,两个人和全世界·从雨林迷雾到千岛落日  沙发客 开民宿 搭便车 旅行中50个陌生人的故事,沙发客,8.5,30人,贝贝、悄悄 / 河南美术出版社 / 49元,贝贝、悄悄说自己是“这样两个流氓女孩，天性自由散漫，还喜欢异想天开。24 岁，虽然听过太多的大道理，可其实我们还什么都不懂。 所以与其原地等待，不如主动去找... ,贝贝&悄悄
https://book.douban.com/subject/26360790/,https://img2.doubanio.com/view/subject/s/public/s29869832.jpg,万神殿堂, ,8.7,1178人,王南 / 新星出版社 / 2015-3 / 36,“建筑史诗”系列自2013年起由建筑学者王南在《读库》连载，内容涉及汉、唐、宋、元、明、清、东西罗马、中世纪、文艺复兴等古今中外的建筑，旨在用几万字的篇幅写... ,王南
https://book.douban.com/subject/26958817/,https://img2.doubanio.com/view/subject/s/public/s29936643.jpg,殖民旅行研究,跨域旅行书写的文化政治,8.5,12人,张文瑜 / 暨南大学出版社 / 2017-1 / 46.00元,本书是国内第一部研究旅行与旅行书写理论的专著。首先采用历史回溯的方法追溯了旅行与旅行书写的观念的历史演变，说明殖民旅行研究视角下旅行与旅行书写概念的断裂性变... ,张文瑜
https://book.douban.com/subject/34446306/,https://img1.doubanio.com/view/subject/s/public/s33309418.jpg,一人游——发现与成长之路, ,6.2,25人,[澳]奥布里•达奎纳(Aubrey Daquinag) / 王宏 / 华中科技大学出版社-有书至美 / 2019-7 / 98．00,暂无,奥布里•达奎纳
https://book.douban.com/subject/34970617/,https://img1.doubanio.com/view/subject/s/public/s33644128.jpg,永井荷风  异国放浪记（上、下）, ,8.0,162人,(日) 永井荷风 / 陈德文 / 一頁folio | 北京联合出版公司 / 2020-6-1 / 62.00,暂无,永井荷风
https://book.douban.com/subject/24738871/,https://img9.doubanio.com/view/subject/s/public/s26685514.jpg,纽约艺术指南, ,7.7,93人,摩根•福尔克纳、Morgan Falconer / 杜盈 / 中央编译出版社 / 2013-7 / 68.00元,这既是一部实用的艺术旅游指南，也是一部结构清晰的艺术史读物。它为旅游者观赏纽约艺术品提供了全面指导，通过深入浅出地介绍纽约各大博物馆和美术馆的收藏品，勾勒出... ,摩根•福尔克纳&Morgan Falconer
https://book.douban.com/subject/1817681/,https://img2.doubanio.com/view/subject/s/public/s1758821.jpg,再穷也要去旅行,女孩背包游世界,6.4,3885人,[马来西亚] 黄爱琳 / 上海社会科学院出版社 / 2006-7 / 32.00元,《再穷也要去旅行》中，一个喜欢独自上路的马来西亚女孩与读者分享旅行的快乐经历和心情。背包式的旅行有更多的惊喜和冒险，同时也有机会接触当地的人，对当地的文化及... ,黄爱琳
https://book.douban.com/subject/4906101/,https://img2.doubanio.com/view/subject/s/public/s4463911.jpg,一个人旅行2, ,8.4,8712人,高木直子 / 陈怡君 / 江西科学技术出版社 / 2010年7月1日 / 25.00元,《一个人旅行2》讲述了：坐着卧铺列车去函馆吃了各式各样的美食；搭乘轮渡去四国吃遍了当地的乌冬面店，而且面对一览无遗的大海，在甲板上一个人唱起了独角戏……玩的... ,高木直子
https://book.douban.com/subject/27196538/,https://img1.doubanio.com/view/subject/s/public/s29606969.jpg,把东京装进美术馆, ,7.5,237人,杨晨 / 鹭江出版社 / 2017-11 / 68.00,一本东京艺术旅行指南，感受艺术潮流中的宁静角落，在美术馆中发现不一样的东京；海量精美珍藏照片，独家手绘地图，32个艺术空间，12个文化节庆；在东京，艺术是“... ,杨晨
https://book.douban.com/subject/27004779/,https://img9.doubanio.com/view/subject/s/public/s29425605.jpg,谷物05,光的研究,8.0,277人,[英]Cereal编辑部 / 张晓敏 / 中信出版集团 / 2017-4 / 49.00元,暂无,Cereal编辑部
https://book.douban.com/subject/26926274/,https://img2.doubanio.com/view/subject/s/public/s29188782.jpg,民宿之美, ,6.9,68人,戚山山 / 广西师范大学出版社 / 2016-8 / 288,本书甄选全球不同类型和地域的民宿案例，以理论结合实践的方式，分析和探讨民宿的设计要点。书中不仅系统、详细地介绍了民宿的类型、特点、设计要素和发展趋势，同时对... ,戚山山
https://book.douban.com/subject/34675946/,https://img3.doubanio.com/view/subject/s/public/s33440890.jpg,不为彼岸只为海, ,8.8,142人,宋坤 / 中信出版社 / 2019-8 / 58.00元,暂无,宋坤
https://book.douban.com/subject/20380996/,https://img9.doubanio.com/view/subject/s/public/s24943515.jpg,希腊三部曲III 众神的花园（更新版）,桃金娘森林宝藏,9.0,153人,[英国] 杰拉尔德·达雷尔 / 唐嘉慧 / 浙江人民出版社 / 2012-11 / 38.90元,《众神的花园》是“希腊三部曲“的结局之作，将达雷尔的童年岁月在奇特而令人难忘的时刻画上句点，是童稚的眼睛所漫游经历的美好时光，充满好闻的味道、奇怪有趣的人物... ,杰拉尔德·达雷尔
https://book.douban.com/subject/3775827/,https://img2.doubanio.com/view/subject/s/public/s3820111.jpg,巴黎,TimeOut城市指南丛书,8.7,94人,TimeOut城市指南丛书编写组 / 舒晓非、周燕琼、郭卫泽、闻人菁菁、沈微、梁瀚杰、俞敏 / 上海译文出版社 / 2009年6月 / 65.00元,“Time Out”之《巴黎》以生动的笔触描绘了隽永的法国浪漫之都。撰文者给予那些或古老或新潮且经久不衰的事物以密切关注，另辟蹊径，规避俗套，热忱引领读者走... ,TimeOut城市指南丛书编写组
https://book.douban.com/subject/26877285/,https://img9.doubanio.com/view/subject/s/public/s29054895.jpg,天堂，是因为有足够的地方闲浪,生活在别处01,8.6,97人,黄菊  主编 / 中信出版集团 / 2016-9 / 68.00元,暂无,黄菊  主编
https://book.douban.com/subject/5365160/,https://img9.doubanio.com/view/subject/s/public/s7030356.jpg,在沙溪阅读时间, ,8.9,151人,黄印武 / 云南民族出版社 / 2009年12月,暂无,黄印武
https://book.douban.com/subject/26857373/,https://img9.doubanio.com/view/subject/s/public/s29179445.jpg,破碎的道路,从铁门峡谷到阿托斯圣山,8.2,21人,[英] 帕特里克·莱斯·弗莫尔 / 一熙 / 重庆大学出版社 / 2016-9 / 39.00元,本书是20世纪英国著名的游记作家帕特里克•莱斯•弗莫尔的文化游记作品。20世纪30年代，弗莫尔从18岁就只身开始了他持续数年的跨越欧洲各国的游学旅行。《破碎... ,帕特里克·莱斯·弗莫尔
https://book.douban.com/subject/24700151/,https://img3.doubanio.com/view/subject/s/public/s26562300.jpg,街头智慧,罗杰斯的投资与人生,7.5,568人,（美）吉姆•罗杰斯（Jim Rogers） / 杨青 / 机械工业出版社 / 2013-5 / 39.00,暂无,吉姆•罗杰斯
https://book.douban.com/subject/30268911/,https://img1.doubanio.com/view/subject/s/public/s32320299.jpg,京都,岩波新书精选03,7.6,349人,[日] 林屋辰三郎 / 李濯凡 / 新星出版社 / 2019-1 / 49,■一部优美、厚重的京都传记，一本浓缩了的日本史。不同于一般的京都读物，不是游客导览，也并非旅行散文；以时间划分空间，以地理表现历史，从一座城市的兴衰管窥一个... ,林屋辰三郎
https://book.douban.com/subject/27041298/,https://img9.doubanio.com/view/subject/s/public/s34046345.jpg,春牧场,春牧场,8.9,3192人,李娟 / 中信出版集团 / 2017-7 / 39.00元,暂无,李娟
https://book.douban.com/subject/35200531/,https://img1.doubanio.com/view/subject/s/public/s33719468.jpg,失明、漫游与白日梦, ,8.4,93人,纪永生 / 台海出版社 / 2020-10 / 45.00,暂无,纪永生
https://book.douban.com/subject/26279457/,https://img2.doubanio.com/view/subject/s/public/s27949781.jpg,六个脚印，走着瞧, ,6.9,319人,六六 / 长江文艺出版社 / 2014-12 / 36.00,《六个脚印，走着瞧》是作家六六的最新随笔集。商学院进修毕业后，六六拖家带口完成了一次说走就走的旅行。她与伴侣秀才、儿子偶得一同在英国自驾进行深度文化“豪旅”... ,六六
https://book.douban.com/subject/30383652/,https://img1.doubanio.com/view/subject/s/public/s29946397.jpg,我乘火车穿过俄罗斯, ,7.8,157人,齐栋（巴伐利亚酒神） / 江苏凤凰文艺出版社 / 2019-1 / 68.00,暂无,齐栋
https://book.douban.com/subject/26697311/,https://img9.doubanio.com/view/subject/s/public/s28395805.jpg,重新发现日本,60处日本最美古建筑之旅,8.2,761人,[日] 矶达雄、[日] 宫泽洋 / 杨林蔚 / 北京联合出版公司 / 2016-2 / 88.00元,《重新发现日本：60处日本最美古建筑之旅》是一本带读者深度了解日本历史与建筑的文化旅行读物。日本建筑在世界建筑界享有盛誉，宫殿、神社、寺庙、城堡、民居、茶室... ,矶达雄&宫泽洋
https://book.douban.com/subject/10608244/,https://img1.doubanio.com/view/subject/s/public/s9066319.jpg,荒野求生,Discovery频道户外主持人贝尔唯一授权自传,8.3,1309人,[英] 贝尔•格里尔斯 / 夏小正 / 同心出版社 / 2012-5-1 / 48.00元,《荒野求生》是贝尔迄今为止撰写的唯一自传，也是国内不可多得的冒险家传记。它追溯了贝尔家族的信仰体系，并回忆了贝尔从童年到成名后的一系列成长故事及心路历程。贝... ,贝尔•格里尔斯
https://book.douban.com/subject/20258503/,https://img2.doubanio.com/view/subject/s/public/s23006273.jpg,土摩托看世界, ,8.4,923人,袁越 / 生活·读书·新知三联书店 / 2012-9 / 58.00元,《土摩托看世界》主要内容包括格瓦拉的阿根廷、谁的非洲、天堂的衰落——莫尔斯比港、热带雨林拯救站、非洲的珍珠——乌干达、坦桑尼亚的伊甸园、非洲的象征——乞力马... ,袁越
https://book.douban.com/subject/20471505/,https://img9.doubanio.com/view/subject/s/public/s24949226.jpg,大凉山夷区考察记, ,9.1,49人,曾昭抡 / 中国青年出版社 / 2012-12 / 40.00元,1941年夏天，在昆明的西南联合大学的师生组织了“川康科学考察团”，由曾昭抡带领十名大学二三年级的学生，进行了这次带有探险性质的考察。基本目标是认识西部，为... ,曾昭抡
https://book.douban.com/subject/30269154/,https://img1.doubanio.com/view/subject/s/public/s33306539.jpg,寻人不遇,对中国古代诗人的朝圣之旅,7.5,105人,[ 美] 比尔·波特 / 曾少立、赵晓芳 / 四川文艺出版社 / 2018-6 / 48.00元,《寻人不遇》是美国著名汉学家、作家比尔·波特朝圣中国古代诗人的一本旅行文集。怀着对中国文化的无限热爱，带着从大洋彼岸珍藏的威士忌和酒杯，比尔开始了全新的旅程... ,比尔·波特
https://book.douban.com/subject/27123526/,https://img9.doubanio.com/view/subject/s/public/s29549135.jpg,看见台湾, ,8.9,226人,齐柏林 / 中信出版集团 / 2017-11 / 198.00元,这是一本航拍画册。全书以齐柏林空中摄影为经纬，辅以气韵精微的文字，形成独特的岛屿节奏：纯粹而厚重、和谐而淡然。以新的角度与眼界探索台湾，关于日常、时间与空间... ,齐柏林
https://book.douban.com/subject/3048767/,https://img1.doubanio.com/view/subject/s/public/s5855417.jpg,环游世界八十天,环游世界八十天,8.2,51人,儒勒·凡尔纳 / 孙亚娴 / 农村读物 / 1970-1 / 15.00元,《环游世界八十天》描写深刻动人，同时还介绍了世界各地的风土人情。儒勒·凡尔纳(1828—1905)，被称为“科幻小说之父”。《环游世界八十天》描写的是一位绅... ,儒勒·凡尔纳
https://book.douban.com/subject/34955172/,https://img3.doubanio.com/view/subject/s/public/s33587150.jpg,365天．明天去哪個國家？喵, ,暂无,少于10人,中西直子 / 黃薇嬪 / 漫遊者文化 / 2019-11-4 / TWD  799,暂无,中西直子
https://book.douban.com/subject/35086336/,https://img9.doubanio.com/view/subject/s/public/s33657466.jpg,如尝橄榄,从卡萨布兰卡到耶路撒冷,6.5,196人,Chalffy / 中信出版集团 / 2020-6 / 78,暂无,Chalffy
https://book.douban.com/subject/26615810/,https://img2.doubanio.com/view/subject/s/public/s28300231.jpg,俄罗斯铁路大纪行, ,,10人,陶东冬 / 新世界出版社 / 2015-8-1 / 39.80元,暂无,陶东冬
https://book.douban.com/subject/1493677/,https://img1.doubanio.com/view/subject/s/public/s3616267.jpg,Across Asia on the Cheap,A complete guide to making the overland trip,,11人,Tony Wheeler / Lonely Planet / 1973 / $1.80,暂无,Tony Wheeler
https://book.douban.com/subject/2288303/,https://img9.doubanio.com/view/subject/s/public/s3432335.jpg,中国新疆古代社会生活史, ,暂无,少于10人,薛宗正编 / 新疆人民出版社 / 1997-8 / 45.0,新疆是我国西北最为辽远的省区，汉称西域，唐称碛西，清初以天山为界，北称准部，南称回疆，至建省后始定名新疆，沿用至今。《中国新疆古代社会生活史》的研究对象乃我... ,薛宗正编
https://book.douban.com/subject/34603045/,https://img9.doubanio.com/view/subject/s/public/s33451136.jpg,狗日子·猫时间：韩良露伦敦旅札, ,8.3,44人,韩良露 / 中信出版集团·雅信 / 2019-7 / 48,不知是谁说过：“伦敦是个坏习惯，但没人想戒断。”《狗日子·猫时间：韩良露伦敦旅札》是台湾作家韩良露的深入英伦文化体验——伦敦旅居五年，她时而像只幽静又神秘的... ,韩良露
